code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,TMA1,TMA2,TMA3,TMA4,TMA5,TMA6
DDD,2013J,368436,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,369319,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,370294,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,2,70,TRUE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2013J,373237,F,East Midlands Region,Lower Than A Level,10-20,0-35,1,150,TRUE,Fail,Pass,Pass,Fail,Pass,Pass,Fail
DDD,2013J,374636,M,Ireland,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,378825,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,379023,F,East Midlands Region,HE Qualification,70-80%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,379124,F,London Region,A Level or Equivalent,10-20,0-35,2,70,FALSE,Pass,Pass,Fail,Pass,Pass,Pass,Fail
DDD,2013J,380138,F,North Region,Lower Than A Level,50-60%,0-35,0,90,FALSE,Fail,Fail,Fail,Fail,Pass,Fail,Fail
DDD,2013J,380239,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,380253,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,380429,F,Scotland,HE Qualification,80-90%,35-55,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,380662,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,382378,M,Scotland,A Level or Equivalent,50-60%,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,382742,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Fail,Pass,Fail,Pass,Pass,Fail,Fail
DDD,2013J,383694,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,383978,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,385218,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,385937,M,South Region,Lower Than A Level,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,388947,M,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,389025,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Fail,Pass,Pass,Fail,Pass,Pass,Fail
DDD,2013J,389362,F,South West Region,Lower Than A Level,60-70%,35-55,1,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,389639,M,Scotland,HE Qualification,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,390029,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,390690,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,391537,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,2,60,FALSE,Pass,Fail,Fail,Fail,Fail,Fail,Pass
DDD,2013J,391578,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,392626,F,London Region,Lower Than A Level,0-10%,0-35,1,180,TRUE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,392664,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2013J,392890,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,394384,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,396210,M,South East Region,A Level or Equivalent,0-10%,0-35,2,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,396292,M,Wales,HE Qualification,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,396668,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,399453,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,TRUE,Pass,Pass,Fail,Pass,Pass,Pass,Pass
DDD,2013J,399794,F,Scotland,HE Qualification,10-20,0-35,0,60,FALSE,Fail,Pass,Fail,Pass,Fail,Pass,Pass
DDD,2013J,399843,F,South Region,Lower Than A Level,30-40%,0-35,2,120,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,399935,M,North Western Region,Lower Than A Level,50-60%,0-35,0,70,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,402210,F,London Region,No Formal quals,50-60%,0-35,0,75,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,402433,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,403052,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,150,FALSE,Fail,Fail,Fail,Pass,Fail,Fail,Fail
DDD,2013J,406224,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,406498,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,2,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,407374,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,408061,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,408239,M,South West Region,Lower Than A Level,60-70%,0-35,2,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,408817,F,London Region,A Level or Equivalent,30-40%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,409880,F,South Region,A Level or Equivalent,20-30%,35-55,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,409953,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,410084,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,FALSE,Fail,Fail,Pass,Fail,Fail,Fail,Fail
DDD,2013J,411707,F,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,412618,M,North Western Region,Lower Than A Level,60-70%,0-35,0,80,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,414247,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,180,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,416243,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,TRUE,Pass,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2013J,416500,M,South East Region,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,418397,M,South Region,Lower Than A Level,20-30%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,419192,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,TRUE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,419517,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,422276,F,North Western Region,Lower Than A Level,0-10%,0-35,1,100,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,422534,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,423147,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,423876,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,1,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,426059,M,North Region,A Level or Equivalent,NA,0-35,1,80,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,426887,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,427344,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Fail,Fail,Pass,Fail,Fail,Fail,Pass
DDD,2013J,428321,F,Wales,Lower Than A Level,80-90%,0-35,1,60,FALSE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2013J,429212,M,South West Region,HE Qualification,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,429854,F,West Midlands Region,No Formal quals,0-10%,0-35,1,70,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,430356,M,East Midlands Region,Lower Than A Level,60-70%,35-55,2,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,431005,M,London Region,A Level or Equivalent,20-30%,0-35,2,180,FALSE,Pass,Fail,Fail,Pass,Fail,Fail,Pass
DDD,2013J,432862,F,London Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,433508,M,North Region,Lower Than A Level,NA,35-55,1,60,FALSE,Pass,Pass,Fail,Fail,Fail,Fail,Pass
DDD,2013J,433748,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,434159,M,South Region,Lower Than A Level,40-50%,0-35,2,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,435587,M,North Region,No Formal quals,NA,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,437923,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,TRUE,Pass,Pass,Pass,Pass,Fail,Fail,Pass
DDD,2013J,438751,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,439568,F,South West Region,A Level or Equivalent,50-60%,0-35,0,90,TRUE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,439713,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,439855,M,Scotland,A Level or Equivalent,60-70%,35-55,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,440003,F,Wales,Lower Than A Level,70-80%,35-55,0,60,FALSE,Pass,Fail,Pass,Pass,Fail,Fail,Pass
DDD,2013J,441342,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,441444,M,South Region,Lower Than A Level,10-20,35-55,0,90,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Pass
DDD,2013J,441885,F,West Midlands Region,Lower Than A Level,10-20,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,441892,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,442547,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,442589,F,London Region,Lower Than A Level,30-40%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,442590,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,442878,F,North Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,442924,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,443400,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Fail,Fail,Pass,Pass,Pass,Fail,Fail
DDD,2013J,443438,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,443731,M,South East Region,HE Qualification,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,444317,F,London Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,444375,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,445109,F,Scotland,HE Qualification,90-100%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,445386,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,445917,M,North Western Region,HE Qualification,90-100%,0-35,0,90,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,445930,M,South West Region,A Level or Equivalent,60-70%,0-35,1,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,446246,M,Scotland,HE Qualification,60-70%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,446279,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,447059,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,464924,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,465441,M,West Midlands Region,HE Qualification,60-70%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,465629,F,Wales,Lower Than A Level,0-10%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,466539,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,466880,F,South West Region,A Level or Equivalent,80-90%,0-35,1,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,468927,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,469465,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Fail,Pass,Pass,Pass,Pass,Pass
DDD,2013J,469553,M,South West Region,Lower Than A Level,90-100%,0-35,0,180,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,470403,F,Ireland,A Level or Equivalent,30-40%,0-35,0,150,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,471373,F,South East Region,HE Qualification,90-100%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,472000,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,472060,F,South East Region,Lower Than A Level,80-90%,35-55,2,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,473104,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,473340,M,South Region,Lower Than A Level,60-70%,0-35,0,180,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,474246,M,South East Region,Lower Than A Level,10-20,0-35,1,90,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,474495,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,474902,M,South Region,Lower Than A Level,60-70%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,476144,F,North Western Region,HE Qualification,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Fail
DDD,2013J,476170,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2013J,476355,M,London Region,Lower Than A Level,80-90%,35-55,0,120,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2013J,476822,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,477120,F,South East Region,HE Qualification,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,477128,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,477161,M,North Western Region,Lower Than A Level,20-30%,0-35,1,70,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,477348,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,477412,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,FALSE,Pass,Fail,Fail,Fail,Pass,Pass,Pass
DDD,2013J,478238,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,478244,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,479141,F,North Region,A Level or Equivalent,NA,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,479457,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,479848,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,479977,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,480716,M,South Region,HE Qualification,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,480938,M,South Region,HE Qualification,50-60%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,481538,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,481667,M,Wales,HE Qualification,50-60%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,482083,F,South Region,Lower Than A Level,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,482868,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,483362,M,East Anglian Region,Lower Than A Level,90-100%,35-55,1,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,483934,M,North Western Region,Lower Than A Level,20-30%,0-35,1,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,484423,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,484436,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,485195,F,South West Region,Lower Than A Level,90-100%,0-35,1,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,485506,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,485519,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,485594,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,485734,M,Wales,Lower Than A Level,70-80%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,485791,F,Scotland,A Level or Equivalent,70-80%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,486533,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,486877,M,South East Region,A Level or Equivalent,60-70%,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,486890,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,487293,F,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,FALSE,Pass,Pass,Fail,Pass,Fail,Pass,Fail
DDD,2013J,488680,M,South West Region,A Level or Equivalent,30-40%,35-55,1,80,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,489084,M,Scotland,HE Qualification,30-40%,0-35,1,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2013J,489209,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,489410,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,489990,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,491081,M,London Region,HE Qualification,20-30%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,491875,F,Ireland,Lower Than A Level,10-20,0-35,1,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,491926,M,Wales,Lower Than A Level,10-20,35-55,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,492635,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,492740,F,Scotland,HE Qualification,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,493404,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,FALSE,Pass,Pass,Fail,Pass,Pass,Pass,Fail
DDD,2013J,493725,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2013J,494667,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,496185,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,TRUE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,496315,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,TRUE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,497229,F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,497475,M,North Western Region,Lower Than A Level,70-80%,35-55,1,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,497590,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,497809,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2013J,497994,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,90,TRUE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,498821,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2013J,499392,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,TRUE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2013J,499469,M,Wales,Lower Than A Level,0-10%,0-35,0,120,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2013J,500283,M,South Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2013J,500581,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,501203,M,South Region,Lower Than A Level,90-100%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2013J,501867,M,London Region,HE Qualification,20-30%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,502477,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,502638,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2013J,503023,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,503783,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,1,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,503838,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2013J,504234,F,London Region,A Level or Equivalent,10-20,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2013J,504368,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
