code_module,code_presentation,id_student,week_-4_homepage,week_-4_resource,week_-4_subpage,week_-4_oucontent,week_-4_url,week_-4_glossary,week_-3_homepage,week_-3_oucontent,week_-3_resource,week_-3_subpage,week_-3_url,week_-3_externalquiz,week_-3_glossary,week_-3_forumng,week_-3_oucollaborate,week_-3_ouwiki,week_-2_forumng,week_-2_homepage,week_-2_subpage,week_-2_url,week_-2_externalquiz,week_-2_oucontent,week_-2_oucollaborate,week_-2_resource,week_-2_ouwiki,week_-2_glossary,week_-1_forumng,week_-1_homepage,week_-1_oucollaborate,week_-1_oucontent,week_-1_subpage,week_-1_url,week_-1_resource,week_-1_externalquiz,week_-1_ouwiki,week_-1_glossary,week_0_externalquiz,week_0_forumng,week_0_homepage,week_0_oucollaborate,week_0_oucontent,week_0_ouwiki,week_0_resource,week_0_subpage,week_0_url,week_0_glossary,week_1_forumng,week_1_homepage,week_1_oucollaborate,week_1_oucontent,week_1_resource,week_1_subpage,week_1_url,week_1_externalquiz,week_1_ouwiki,week_1_glossary,week_2_homepage,week_2_oucontent,week_2_url,week_2_forumng,week_2_resource,week_2_subpage,week_2_externalquiz,week_2_ouwiki,week_2_oucollaborate,week_2_glossary,week_3_externalquiz,week_3_homepage,week_3_oucontent,week_3_resource,week_3_subpage,week_3_url,week_3_forumng,week_3_ouwiki,week_3_glossary,week_3_oucollaborate,week_4_externalquiz,week_4_homepage,week_4_oucontent,week_4_resource,week_4_subpage,week_4_url,week_4_forumng,week_4_ouwiki,week_4_glossary,week_4_oucollaborate,week_5_homepage,week_5_oucollaborate,week_5_oucontent,week_5_resource,week_5_subpage,week_5_url,week_5_forumng,week_5_ouwiki,week_5_externalquiz,week_5_glossary,week_6_forumng,week_6_homepage,week_6_oucollaborate,week_6_oucontent,week_6_ouwiki,week_6_subpage,week_6_resource,week_6_url,week_6_externalquiz,week_6_glossary,week_7_homepage,week_7_oucontent,week_7_resource,week_7_subpage,week_7_forumng,week_7_oucollaborate,week_7_url,week_7_ouwiki,week_7_externalquiz,week_7_glossary,week_8_homepage,week_8_subpage,week_8_forumng,week_8_oucontent,week_8_ouwiki,week_8_resource,week_8_url,week_8_externalquiz,week_8_glossary,week_8_oucollaborate,week_9_homepage,week_9_forumng,week_9_oucontent,week_9_url,week_9_externalquiz,week_9_subpage,week_9_resource,week_9_oucollaborate,week_9_glossary,week_9_ouwiki,week_10_externalquiz,week_10_homepage,week_10_oucontent,week_10_resource,week_10_subpage,week_10_url,week_10_forumng,week_10_oucollaborate,week_10_glossary,week_10_ouwiki,week_11_homepage,week_11_resource,week_11_subpage,week_11_forumng,week_11_oucontent,week_11_url,week_11_externalquiz,week_11_oucollaborate,week_11_ouwiki,week_11_glossary,week_12_externalquiz,week_12_homepage,week_12_oucontent,week_12_resource,week_12_subpage,week_12_url,week_12_forumng,week_12_oucollaborate,week_12_glossary,week_12_ouwiki,week_13_forumng,week_13_homepage,week_13_resource,week_13_subpage,week_13_url,week_13_oucontent,week_13_externalquiz,week_13_oucollaborate,week_13_ouwiki,week_13_glossary,week_14_homepage,week_14_oucontent,week_14_resource,week_14_forumng,week_14_subpage,week_14_url,week_14_externalquiz,week_14_oucollaborate,week_14_ouwiki,week_14_glossary,week_15_homepage,week_15_resource,week_15_subpage,week_15_forumng,week_15_oucontent,week_15_url,week_15_ouwiki,week_15_oucollaborate,week_15_externalquiz,week_15_glossary,week_16_homepage,week_16_subpage,week_16_url,week_16_forumng,week_16_oucollaborate,week_16_resource,week_16_oucontent,week_16_externalquiz,week_16_ouwiki,week_16_glossary,week_17_homepage,week_17_forumng,week_17_subpage,week_17_url,week_17_oucontent,week_17_resource,week_17_ouwiki,week_17_externalquiz,week_17_oucollaborate,week_17_glossary,week_18_homepage,week_18_oucontent,week_18_resource,week_18_subpage,week_18_forumng,week_18_glossary,week_18_ouwiki,week_18_url,week_18_externalquiz,week_18_oucollaborate,week_19_forumng,week_19_homepage,week_19_subpage,week_19_glossary,week_19_oucontent,week_19_ouwiki,week_19_resource,week_19_url,week_19_externalquiz,week_19_oucollaborate,week_20_homepage,week_20_oucontent,week_20_resource,week_20_forumng,week_20_ouwiki,week_20_subpage,week_20_url,week_20_externalquiz,week_20_glossary,week_20_oucollaborate,week_21_homepage,week_21_forumng,week_21_ouwiki,week_21_resource,week_21_subpage,week_21_externalquiz,week_21_oucontent,week_21_url,week_21_glossary,week_21_oucollaborate,week_22_forumng,week_22_homepage,week_22_ouwiki,week_22_resource,week_22_subpage,week_22_url,week_22_oucontent,week_22_oucollaborate,week_22_externalquiz,week_22_glossary,week_23_forumng,week_23_homepage,week_23_resource,week_23_subpage,week_23_ouwiki,week_23_oucontent,week_23_url,week_23_externalquiz,week_23_oucollaborate,week_23_glossary,week_24_homepage,week_24_oucontent,week_24_subpage,week_24_forumng,week_24_externalquiz,week_24_resource,week_24_url,week_24_ouwiki,week_24_glossary,week_24_oucollaborate,week_25_homepage,week_25_oucontent,week_25_subpage,week_25_url,week_25_forumng,week_25_resource,week_25_glossary,week_25_ouwiki,week_25_oucollaborate,week_25_externalquiz,week_26_homepage,week_26_forumng,week_26_resource,week_26_subpage,week_26_url,week_26_externalquiz,week_26_oucontent,week_26_ouwiki,week_26_glossary,week_26_oucollaborate,week_27_homepage,week_27_resource,week_27_subpage,week_27_oucontent,week_27_forumng,week_27_url,week_27_externalquiz,week_27_ouwiki,week_27_oucollaborate,week_27_glossary,week_28_homepage,week_28_oucontent,week_28_resource,week_28_subpage,week_28_forumng,week_28_url,week_28_oucollaborate,week_28_externalquiz,week_28_ouwiki,week_28_glossary,week_29_homepage,week_29_resource,week_29_subpage,week_29_url,week_29_oucontent,week_29_forumng,week_29_externalquiz,week_29_oucollaborate,week_29_ouwiki,week_29_glossary,week_30_homepage,week_30_resource,week_30_subpage,week_30_forumng,week_30_externalquiz,week_30_oucollaborate,week_30_url,week_30_oucontent,week_30_glossary,week_30_ouwiki,week_31_homepage,week_31_resource,week_31_subpage,week_31_externalquiz,week_31_forumng,week_31_url,week_31_oucollaborate,week_31_oucontent,week_31_glossary,week_31_ouwiki,week_32_externalquiz,week_32_forumng,week_32_homepage,week_32_resource,week_32_subpage,week_32_oucollaborate,week_32_url,week_32_glossary,week_32_oucontent,week_32_ouwiki,week_33_externalquiz,week_33_homepage,week_33_subpage,week_33_forumng,week_33_oucontent,week_33_resource,week_33_oucollaborate,week_33_url,week_33_ouwiki,week_33_glossary,week_34_homepage,week_34_oucollaborate,week_34_resource,week_34_subpage,week_34_forumng,week_34_url,week_34_externalquiz,week_34_oucontent,week_34_ouwiki,week_34_glossary,week_35_forumng,week_35_homepage,week_35_url,week_35_resource,week_35_subpage,week_35_oucontent,week_35_externalquiz,week_35_oucollaborate,week_35_glossary,week_36_homepage,week_36_forumng,week_36_subpage,week_36_url,week_36_externalquiz,week_36_resource,week_36_oucontent,week_36_oucollaborate,week_36_ouwiki,week_36_glossary,week_37_homepage,week_37_resource,week_37_subpage,week_37_forumng,week_37_url,week_37_externalquiz,week_37_oucontent,week_37_ouwiki,week_37_oucollaborate
DDD,2013J,274712,0,0,0,0,0,0,16,0,5,6,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,274964,0,0,0,0,0,0,5,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,2,0,0,0,0,0,0,0,0,14,6,3,17,0,2,15,0,0,20,12,2,12,0,1,0,0,13,0,8,14,0,5,2,13,0,0,0,0,1,37,98,11,25,3,17,28,0,0,0,13,0,0,0,0,31,13,0,0,22,1,16,11,1,1,33,52,0,0,10,9,0,7,29,0,4,0,0,0,12,32,14,10,0,0,0,0,0,0,9,3,17,30,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,275232,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,4,0,0,0,0,0,11,12,0,0,1,9,2,1,0,0,9,6,1,6,4,59,0,5,0,0,0,22,15,2,46,5,37,16,0,0,0,3,0,0,0,0,14,20,0,0,14,0,7,0,3,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,19,20,13,34,14,0,2,20,1,0,2,1,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,12,38,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,2,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,11,0,8,2,38,1,0,0,0,0,8,10,1,5,0,0,0,0,0,0,0,3,6,0,8,0,0,1,0,0,18,11,3,37,37,36,0,0,0,0,5,4,14,0,4,0,14,1,0,0,4,7,0,2,33,5,2,0,0,0,18,15,2,3,30,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,8,0,1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,19,3,32,8,13,3,0,0,0,0,10,3,19,14,0,1,2,0,0,0,10,0,8,5,4,0,0,0,0,0,7,3,16,8,48,1,1,0,54,0,11,2,24,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,277596,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,2,1,0,0,22,4,0,2,10,0,2,0,0,6,2,0,10,0,4,1,0,0,0,0,10,10,4,25,3,0,0,0,0,0,11,4,13,37,3,3,12,0,0,4,0,2,1,11,1,0,0,0,0,0,4,0,2,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,20,9,10,48,10,9,1,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,2,22,1,7,0,0,0,0,18,11,16,1,51,0,0,0,0,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,11,2,0,0,1,0,0,0,0,6,0,8,2,5,0,0,1,0,0,29,48,9,44,0,0,0,9,0,0,3,4,7,0,3,1,1,2,0,0,4,2,4,3,19,10,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,5,10,1,2,0,16,0,0,0,0,8,18,2,0,0,3,0,0,0,0,13,3,19,2,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,14,3,29,16,0,4,0,0,0,0,4,2,1,4,0,0,0,0,0,0,3,0,3,1,7,0,0,0,0,0,7,3,5,0,0,0,1,20,0,0,10,0,3,0,3,0,0,0,0,0,9,0,20,7,19,1,2,0,1,0,2,17,25,2,10,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,277729,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,1,0,7,0,4,0,0,5,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,1,6,2,0,0,0,0,8,6,1,3,1,0,0,0,0,0,13,2,7,21,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,5,2,9,17,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,12,3,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,5,10,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,12,0,3,1,0,0,5,7,0,0,0,4,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,0,12,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,2,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,279868,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,28,11,0,1,0,3,0,0,0,0,4,2,0,4,0,0,0,0,0,0,1,3,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,3,5,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,6,0,0,0,0,5,6,9,5,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,17,0,13,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,8,0,0,0,0,0,0,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,282317,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,13,16,2,1,1,0,0,0,20,4,0,0,0,0,0,0,0,33,20,0,5,4,17,1,2,2,3,9,0,1,28,1,7,0,2,0,0,1,27,3,1,30,8,24,2,14,0,0,21,0,0,0,0,35,5,0,0,19,0,0,0,1,0,35,0,1,0,61,31,1,0,13,9,2,0,2,0,26,13,7,18,39,0,1,6,0,22,22,0,9,0,0,0,0,0,0,0,9,12,0,1,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,13,2,17,9,2,2,0,0,0,0,0,16,6,5,17,2,18,0,10,0,4,15,0,0,0,2,0,0,0,0,8,1,0,8,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,18,11,1,19,0,4,2,0,0,0,22,16,30,1,7,12,0,0,0,27,12,0,0,2,9,0,0,0,0,0,36,10,0,0,0,4,0,0,0,0,15,0,0,42,8,0,0,0,0,0,22,39,41,0,0,0,0,0,0,0,40,19,1,1,3,0,4,0,0,0,15,13,2,4,4,9,0,0,0,7,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,5,0,3,2,0,0,0,0,0,0,5,3,3,7,8,0,0,0,0,0,10,2,21,4,4,0,0,0,0,4,6,0,0,2,0,0,0,0,0,0,18,4,28,0,214,0,1,2,0,0,14,236,16,0,58,8,1,0,1,0,0,9,43,228,1,2,1,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDD,2013J,285557,0,0,0,0,0,0,13,1,1,6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,13,14,0,0,0,1,21,0,6,0,0,0,0,0,0,0,0,0,0,12,4,4,22,2,15,0,14,0,0,0,11,1,1,12,2,11,5,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,1,18,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,2,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,1,6,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,1,1,0,0,0,0,4,9,4,0,0,1,3,0,0,0,12,3,11,3,4,4,0,0,0,0,18,5,1,8,76,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2,0,1,0,3,0,0,0,3,6,2,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,3,0,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,286842,0,0,0,0,0,0,28,19,4,30,2,2,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,2,1,0,0,1,0,0,0,17,4,0,1,0,0,6,1,0,16,9,2,0,0,2,0,0,9,0,3,9,0,10,0,0,0,0,0,0,0,10,1,1,8,2,30,11,0,0,0,6,4,0,0,0,10,2,0,0,5,0,0,0,0,0,9,0,0,0,10,11,0,14,0,2,2,0,1,0,3,2,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,0,0,0,0,6,0,1,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,6,18,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,20,0,0,0,0,3,0,0,0,7,7,2,4,28,0,2,0,0,0,24,7,0,0,0,6,0,0,0,0,4,0,0,28,41,0,0,0,0,0,5,15,3,0,0,0,0,0,0,0,2,4,0,0,2,0,6,0,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,1,1,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,1,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,293853,0,0,0,0,0,0,23,14,1,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28,6,0,1,0,0,3,1,0,22,14,2,0,0,8,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,25,2,0,0,0,0,1,3,0,0,2,0,0,0,0,9,1,0,0,0,3,1,0,0,0,0,11,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,5,1,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,1,1,3,0,0,1,0,10,2,6,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,298402,0,0,0,0,0,0,25,10,1,11,1,0,0,0,0,0,0,11,13,0,1,6,0,1,0,0,23,46,0,17,33,2,1,4,0,0,1,15,44,0,30,41,2,13,0,0,70,77,0,32,1,39,7,6,12,0,40,29,2,56,0,9,0,11,0,0,3,58,22,5,38,8,61,12,0,0,1,37,9,0,8,1,33,0,0,0,15,0,17,0,8,0,4,5,0,0,11,45,0,58,6,21,5,0,0,0,45,74,5,26,11,0,2,7,2,0,46,2,11,14,0,0,0,1,0,0,56,14,5,2,0,5,0,0,0,0,0,23,46,0,10,0,2,0,0,0,8,5,5,0,19,0,0,0,0,0,0,16,51,3,14,1,2,0,0,0,20,16,0,4,1,9,0,0,0,0,15,21,0,4,3,0,0,0,0,6,13,1,8,5,19,0,0,0,0,0,17,12,0,0,0,1,41,0,0,0,50,39,20,0,26,4,25,1,0,0,97,2,2,11,104,0,37,2,0,0,19,24,0,0,7,16,0,0,0,0,13,2,0,20,0,1,0,0,0,0,12,14,6,0,3,0,0,0,0,0,11,17,23,0,7,0,41,0,0,0,5,17,1,16,6,37,2,0,0,0,17,13,15,4,0,0,0,0,0,0,7,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,2,0,0,0,0,0,22,48,1,16,1,0,0,0,0,0,19,1,15,1,24,13,0,1,0,0,23,12,25,4,3,5,0,0,0,0,18,17,11,0,8,0,3,0,0,0,0,5,2,0,1,0,0,0,0,0,0,9,2,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,299473,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,10,9,2,0,0,0,1,0,0,0,20,14,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,3,0,0,32,25,0,1,0,2,0,2,2,0,4,2,0,3,8,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,6,0,0,0,0,13,2,0,0,4,0,0,0,0,0,0,0,0,0,24,7,0,0,13,0,0,0,0,0,4,11,1,0,18,0,0,11,0,0,8,0,3,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,22,9,14,30,0,12,0,0,0,9,18,4,5,0,22,0,0,0,0,11,14,1,4,2,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,7,2,0,3,0,1,6,0,0,0,12,1,0,0,8,0,0,0,0,0,16,17,2,4,16,0,12,1,0,0,0,3,0,0,1,2,0,0,0,0,13,0,0,11,10,1,0,0,0,0,2,2,0,0,0,0,5,0,0,0,9,18,0,6,11,0,23,0,0,0,9,15,3,6,0,24,0,0,0,0,11,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,14,12,5,7,1,0,12,0,0,0,5,2,20,6,5,1,0,0,0,0,9,9,1,2,0,0,0,0,0,0,8,3,7,0,7,6,0,0,0,0,36,12,26,9,0,0,1,47,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,0,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
