code_module,code_presentation,id_student,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37
DDD,2014J,510424,5,0,11,5,60,1,0,0,42,52,11,0,22,33,0,0,0,2,0,27,17,0,0,11,5,15,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0
DDD,2014J,510456,44,3,31,101,117,57,78,113,94,239,191,149,160,126,40,61,167,90,146,124,97,141,85,233,139,93,108,162,105,59,70,101,88,211,148,121,109,182,96,3,40,3
DDD,2014J,511676,16,0,0,16,135,47,35,22,2,37,13,0,73,33,5,11,0,0,0,4,24,1,0,0,10,33,0,0,0,0,6,28,5,9,0,0,9,0,45,0,0,0
DDD,2014J,512046,2,35,13,21,3,4,65,17,44,39,14,48,61,29,0,13,12,1,37,32,0,0,5,42,37,7,20,4,0,0,9,14,40,6,0,8,9,37,1,0,1,0
DDD,2014J,514277,2,7,23,12,4,41,10,1,4,26,27,0,21,1,1,0,0,5,11,13,0,0,0,10,11,3,3,0,5,7,0,18,0,6,0,3,0,5,16,0,0,0
DDD,2014J,518244,151,4,0,24,64,83,19,41,38,77,23,93,68,41,5,34,11,130,8,69,36,54,42,82,104,50,30,19,10,1,21,177,7,12,44,38,108,170,138,0,9,5
DDD,2014J,520349,15,0,15,23,32,86,94,46,154,23,66,16,83,34,24,17,44,29,22,12,25,35,36,18,8,28,28,9,27,1,9,6,55,1,29,10,0,0,0,0,0,8
DDD,2014J,523762,1,0,4,0,9,14,43,6,34,43,10,11,28,9,3,4,26,2,1,20,19,3,0,2,37,19,1,0,3,0,7,54,1,3,0,0,0,0,0,0,0,0
DDD,2014J,524427,2,0,2,77,13,17,28,2,3,51,45,22,53,27,0,16,18,39,37,17,52,4,11,9,30,46,26,0,0,1,1,50,25,0,0,11,0,91,38,0,0,0
DDD,2014J,525068,21,0,0,0,0,67,48,12,32,11,2,7,11,6,0,0,3,10,9,7,2,1,4,0,16,0,3,1,13,3,7,13,0,1,14,26,7,65,41,11,1,0
DDD,2014J,525870,1,2,3,87,36,39,42,0,21,36,14,17,28,1,0,0,2,20,9,20,2,6,52,21,33,20,43,55,31,13,12,17,0,0,4,0,0,0,60,0,4,5
DDD,2014J,531646,35,21,1,18,49,11,4,71,6,0,3,22,54,1,12,0,0,24,12,2,12,0,17,11,33,11,0,4,3,13,28,13,17,1,34,7,4,0,22,8,0,0
DDD,2014J,535220,4,0,32,7,7,54,33,16,48,80,1,2,4,46,0,2,1,9,1,24,25,2,1,5,39,42,1,1,0,0,7,31,27,0,2,0,7,11,3,0,0,0
DDD,2014J,536296,11,57,19,100,75,178,62,31,24,84,40,27,19,10,0,13,68,30,9,36,13,4,0,3,8,19,18,6,7,25,0,7,1,0,0,19,0,1,29,0,1,0
DDD,2014J,537577,50,11,5,24,35,0,17,27,11,13,15,4,11,9,13,6,0,1,35,9,17,25,19,2,20,7,36,27,9,0,11,16,29,3,41,18,32,112,0,0,5,0
DDD,2014J,540821,14,8,5,21,55,16,37,69,167,133,72,162,26,0,1,0,51,4,54,80,18,33,99,77,121,54,28,81,33,34,61,25,2,21,7,51,0,27,15,0,0,0
DDD,2014J,543478,47,16,1,24,46,22,38,40,57,19,42,16,22,5,0,0,5,0,5,0,0,7,6,9,16,19,13,0,7,0,0,0,6,0,0,0,0,0,9,0,0,0
DDD,2014J,546299,3,0,0,10,0,33,14,4,0,8,32,7,1,29,4,0,18,0,1,17,0,4,8,1,15,0,5,0,4,5,7,7,2,0,2,1,3,6,19,1,1,0
DDD,2014J,546773,7,0,0,0,19,97,88,5,0,65,0,9,50,38,0,0,0,0,41,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,547786,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,550142,10,0,8,135,91,23,26,16,17,41,2,14,12,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DDD,2014J,550380,3,33,4,26,20,45,9,86,21,48,43,15,35,26,1,7,20,0,17,6,10,6,9,13,8,8,2,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,552114,4,4,2,8,90,57,76,27,2,45,3,5,17,16,1,1,20,8,34,106,16,12,4,2,62,74,8,1,13,5,12,48,0,25,1,29,0,12,1,0,1,0
DDD,2014J,552965,48,0,2,123,299,216,227,304,300,217,183,145,105,112,105,17,33,95,70,108,77,70,78,161,103,113,62,90,200,82,101,92,153,107,94,97,33,88,238,49,9,0
DDD,2014J,554746,12,4,21,20,22,0,6,37,20,18,20,0,18,18,11,4,7,5,30,2,9,25,40,27,18,16,8,21,6,4,10,8,1,0,0,0,0,0,0,0,0,0
DDD,2014J,555989,10,0,0,3,34,17,38,1,1,34,1,6,42,16,0,0,0,1,9,5,1,0,0,0,15,6,80,1,13,0,19,20,25,1,0,0,10,0,38,0,0,0
DDD,2014J,556374,4,0,0,6,0,0,6,0,0,0,0,5,0,0,0,0,0,0,9,1,0,0,0,0,0,21,0,8,0,0,0,24,83,3,0,3,0,20,28,10,9,0
DDD,2014J,556514,13,20,9,34,75,78,115,55,35,19,69,22,26,47,10,56,22,37,31,32,68,31,22,71,23,28,36,35,12,58,19,33,33,26,18,54,35,107,80,0,1,0
DDD,2014J,557237,16,4,26,50,56,22,41,57,81,52,75,1,38,56,17,26,34,19,5,46,36,39,12,43,30,63,59,2,32,25,6,3,26,37,0,0,0,7,29,1,1,19
DDD,2014J,557389,13,0,0,68,393,193,282,224,219,170,265,169,97,179,81,102,84,119,107,135,50,116,79,116,64,56,126,46,59,25,14,50,38,44,70,82,36,155,128,26,5,10
DDD,2014J,559852,81,9,38,41,47,37,15,14,54,51,41,16,27,66,3,2,18,34,20,40,22,9,14,44,5,24,7,24,0,8,1,24,13,32,45,43,6,30,31,14,1,0
DDD,2014J,561904,86,26,114,88,61,111,22,76,78,60,73,35,26,48,35,0,24,38,47,96,17,119,80,98,78,7,37,31,9,46,46,43,30,38,76,17,16,4,41,0,0,0
DDD,2014J,565006,7,0,0,20,5,5,21,0,22,27,24,1,26,9,11,0,0,0,17,5,62,0,6,12,27,5,40,0,0,0,0,58,40,51,31,73,66,70,31,0,0,0
DDD,2014J,565209,1,0,16,0,16,12,10,15,2,23,0,1,16,46,2,0,3,0,1,30,42,1,7,0,3,19,1,0,0,0,4,9,37,0,4,0,10,47,66,0,10,0
DDD,2014J,566300,50,5,31,30,45,8,0,77,75,74,59,50,72,12,5,11,15,35,73,104,47,26,86,52,152,73,13,72,20,23,37,29,8,36,38,28,37,142,176,2,3,2
DDD,2014J,567285,41,18,13,8,36,127,24,59,51,72,23,13,83,18,0,6,32,33,78,59,16,11,14,25,28,5,37,12,9,29,3,42,31,46,5,72,58,61,97,0,10,0
DDD,2014J,568297,28,0,0,1,1,11,54,57,2,24,10,1,18,30,0,0,2,2,0,51,14,1,1,4,68,51,7,2,3,0,3,10,0,1,1,0,0,0,47,0,8,0
DDD,2014J,568446,204,16,7,51,110,47,55,91,121,113,67,32,67,64,15,45,64,92,27,56,45,21,55,67,27,76,53,15,21,19,32,35,26,53,71,92,37,22,83,18,5,0
DDD,2014J,569633,1,0,1,2,44,40,29,31,35,5,4,8,42,8,0,1,5,15,25,8,31,4,4,12,1,13,23,3,14,9,2,6,6,12,2,12,7,17,4,0,3,0
DDD,2014J,569737,164,28,136,244,152,184,137,228,179,188,124,77,137,54,48,85,85,88,99,134,75,62,97,96,184,96,73,102,31,75,90,119,46,96,56,85,25,48,113,10,0,7
DDD,2014J,570863,5,6,0,9,80,24,20,48,17,30,24,14,14,2,0,4,1,17,34,55,7,21,21,34,44,17,43,0,10,0,28,63,12,11,17,0,16,16,35,0,0,0
DDD,2014J,571644,424,36,9,54,54,60,103,121,145,47,97,67,22,24,63,65,81,21,20,60,112,114,114,64,31,59,51,31,27,23,75,52,58,109,45,116,96,103,62,15,3,7
DDD,2014J,572156,165,0,51,3,72,68,65,69,115,83,43,43,32,14,25,38,11,70,13,16,18,26,63,14,2,54,43,58,14,14,76,45,77,140,153,156,52,171,104,0,17,0
DDD,2014J,572281,2,15,10,72,59,60,89,120,111,104,111,16,67,15,73,9,9,37,43,49,40,63,20,16,34,17,15,7,0,17,26,21,25,10,1,0,22,131,17,0,0,0
DDD,2014J,573328,7,1,15,9,26,39,19,0,3,29,0,7,12,0,0,0,0,0,5,28,3,0,1,3,24,36,0,10,0,3,5,15,5,3,0,0,0,0,26,0,0,0
DDD,2014J,574347,5,0,3,32,1,5,13,7,12,26,7,15,18,0,0,7,0,0,0,0,0,7,0,5,2,0,0,0,0,0,0,0,0,0,9,0,5,0,16,0,0,0
DDD,2014J,574431,101,74,103,361,537,338,417,378,215,226,326,300,85,207,135,25,104,27,1,44,73,100,4,49,115,91,88,11,15,41,39,13,107,28,10,4,0,3,58,8,3,0
DDD,2014J,574928,25,7,140,280,172,118,80,121,62,25,28,46,27,22,10,6,35,23,82,31,46,30,43,69,42,76,39,30,27,41,8,44,22,121,24,20,39,93,206,57,12,2
DDD,2014J,575009,101,8,32,3,103,169,134,160,208,46,68,34,4,29,2,42,66,29,25,82,47,39,12,31,52,39,50,26,25,57,43,48,26,101,13,35,58,59,41,12,0,0
DDD,2014J,575380,70,0,69,44,58,240,64,194,136,145,119,244,66,19,3,14,45,32,39,108,56,35,57,37,60,29,98,7,0,7,30,39,79,47,98,138,17,93,149,0,0,0
DDD,2014J,575398,3,4,2,0,6,4,61,17,13,59,29,10,26,26,18,0,1,16,5,51,54,12,8,5,101,21,4,7,3,1,10,12,0,0,0,0,0,0,6,0,0,0
DDD,2014J,575855,9,23,108,69,140,89,50,53,36,105,76,16,30,5,35,87,25,34,76,26,36,15,46,37,35,12,14,9,9,3,13,31,44,44,27,11,0,3,91,19,1,1
DDD,2014J,576306,14,3,13,66,187,59,54,37,100,58,28,4,33,1,0,4,14,6,25,63,10,21,56,0,37,46,19,39,30,0,7,37,15,26,35,71,6,88,76,0,0,0
DDD,2014J,576515,8,4,24,117,68,55,268,59,103,189,160,39,116,77,78,10,126,32,97,161,24,54,189,40,244,57,86,63,12,135,104,44,18,44,56,75,120,166,318,31,8,0
DDD,2014J,577520,4,2,1,13,14,12,70,20,9,43,34,19,26,0,1,8,5,11,11,53,32,4,3,14,79,3,4,1,15,1,5,41,8,3,0,16,18,83,38,20,0,6
DDD,2014J,577652,19,14,34,60,143,59,54,120,53,38,13,39,15,23,5,15,8,7,29,12,30,110,29,15,55,189,77,56,43,46,22,61,19,6,138,4,78,190,46,1,2,0
DDD,2014J,577937,155,8,26,36,61,20,15,16,1,69,12,20,11,7,17,0,7,5,0,80,29,0,0,34,66,28,16,4,0,26,22,22,8,8,26,7,13,41,58,0,0,0
DDD,2014J,578395,7,2,0,60,78,44,23,71,176,24,33,90,90,52,0,0,4,37,29,21,3,3,1,10,4,68,29,4,23,1,33,23,73,0,0,0,6,40,58,0,0,0
DDD,2014J,578427,14,5,2,0,46,7,34,4,8,1,54,0,9,17,0,0,9,3,8,0,0,35,0,7,11,51,7,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0
DDD,2014J,578646,15,3,15,13,7,18,12,52,53,8,22,6,40,43,0,0,9,26,24,69,44,24,39,43,26,14,0,0,42,0,5,35,0,39,9,11,39,36,12,0,0,0
DDD,2014J,578857,5,0,4,1,27,60,18,28,25,16,0,7,5,0,0,0,5,32,3,0,27,0,1,8,4,25,10,7,1,6,2,4,0,7,0,0,0,0,10,0,0,0
DDD,2014J,579017,7,0,11,12,68,1,6,10,5,0,20,13,3,6,0,8,0,0,0,26,81,16,0,17,27,7,1,18,0,0,0,23,18,23,0,0,0,0,13,0,0,0
DDD,2014J,579172,4,42,142,79,100,57,48,44,11,116,62,49,77,36,9,4,29,21,36,93,41,70,32,28,49,22,118,0,6,37,25,184,74,89,86,83,104,250,253,25,0,0
DDD,2014J,580458,94,21,21,172,203,24,23,117,25,42,38,55,74,97,33,0,83,85,63,206,104,156,27,141,45,32,0,17,54,32,68,17,57,50,24,110,47,139,20,10,0,0
DDD,2014J,582009,28,34,25,27,30,7,49,7,67,19,15,7,58,2,1,11,12,9,0,43,20,35,29,25,13,0,19,16,25,7,25,23,14,8,16,13,0,26,94,8,0,0
DDD,2014J,585153,20,2,43,75,123,158,114,80,73,49,63,71,70,36,19,20,30,64,43,67,67,54,64,22,108,43,33,43,22,13,8,16,41,11,25,20,22,7,54,6,18,4
DDD,2014J,585626,90,16,283,148,219,77,109,56,257,127,96,71,108,61,130,41,215,121,175,275,155,111,98,288,331,147,101,144,122,170,24,112,107,199,83,90,84,181,232,9,8,0
DDD,2014J,585773,18,2,21,303,309,300,235,197,138,211,172,122,69,47,47,71,44,87,77,102,64,48,123,132,59,152,52,76,4,62,2,37,58,154,65,104,100,119,83,89,5,2
DDD,2014J,585998,4,0,6,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,586121,3,2,1,6,11,13,56,27,1,53,12,1,0,25,13,8,14,1,0,56,18,2,0,18,78,2,8,1,7,1,6,59,0,0,2,0,18,40,32,0,0,5
DDD,2014J,586315,17,10,45,82,36,82,59,116,72,80,50,29,36,43,62,5,15,60,19,43,38,18,9,23,54,33,14,4,5,13,8,54,12,10,2,0,9,32,74,9,7,1
DDD,2014J,586729,8,5,3,37,54,46,73,33,14,18,34,30,11,3,12,0,10,7,1,15,5,2,2,4,10,8,4,1,0,0,0,46,2,4,9,0,5,56,51,0,0,0
DDD,2014J,587140,80,12,250,542,596,283,199,246,295,374,367,222,87,115,37,0,52,100,48,120,132,52,53,25,57,23,154,2,0,1,0,0,0,0,0,100,0,97,33,0,0,4
DDD,2014J,587375,30,17,18,43,82,23,37,42,32,63,28,38,30,22,10,73,3,18,15,51,15,42,42,52,58,44,36,38,18,23,18,18,10,16,11,74,56,39,40,0,0,0
DDD,2014J,587576,16,12,12,21,132,28,76,17,20,8,36,1,23,13,4,24,5,10,4,29,20,5,3,4,55,42,20,26,25,14,3,2,76,63,33,27,20,44,41,0,0,1
DDD,2014J,587579,23,31,21,87,10,87,85,50,7,73,48,18,24,44,42,9,11,29,44,98,29,53,62,13,78,82,50,21,24,9,0,109,56,99,164,59,90,67,215,34,6,8
DDD,2014J,588179,6,25,0,4,5,0,6,20,9,30,7,14,3,43,0,0,0,0,0,15,8,5,8,0,10,11,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
DDD,2014J,588240,37,3,0,70,93,145,51,145,4,63,67,14,26,18,0,0,38,7,7,71,32,23,12,59,141,53,8,61,76,16,9,30,72,19,67,3,42,101,187,0,14,0
DDD,2014J,589279,2,9,1,172,95,11,30,2,58,32,32,11,44,0,0,5,4,5,22,65,41,17,1,10,48,24,3,16,57,36,18,61,22,5,8,0,6,14,6,0,9,0
DDD,2014J,589585,7,0,10,0,14,0,94,21,7,12,95,1,71,36,28,18,63,6,23,101,20,21,48,20,128,55,34,16,7,20,3,54,0,0,0,24,11,3,37,0,0,6
DDD,2014J,590562,4,1,0,187,0,117,37,3,1,2,31,18,34,3,3,1,1,0,0,11,0,3,24,10,10,33,18,11,10,7,0,33,1,6,0,0,3,0,5,0,0,0
DDD,2014J,590753,9,0,5,8,16,0,7,11,5,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,590886,19,9,2,38,72,36,14,12,47,29,51,21,39,31,0,0,22,23,25,65,8,11,4,34,44,16,20,20,22,4,7,68,26,14,20,47,66,58,52,0,5,0
DDD,2014J,590920,2,0,0,9,75,28,19,19,56,19,46,9,15,5,0,4,45,8,12,19,16,0,30,20,31,3,9,12,35,0,13,3,17,0,53,22,85,26,93,5,17,0
DDD,2014J,592214,147,48,75,199,109,41,267,95,253,154,219,156,86,110,115,73,91,70,77,123,206,5020,72,50,52,71,28,37,51,89,13,32,1,33,86,41,1,108,155,10,5,0
DDD,2014J,592221,12,5,0,6,4,20,20,24,15,42,15,1,24,11,0,9,0,11,3,12,10,26,7,16,8,30,0,0,4,0,4,23,2,0,4,0,0,0,25,0,1,0
DDD,2014J,592899,3,0,1,0,9,46,0,8,0,48,17,2,2,14,0,1,6,34,7,9,11,14,8,6,11,26,22,1,29,6,1,1,4,0,0,1,0,1,28,1,0,0
DDD,2014J,593099,34,13,20,33,66,23,64,34,8,10,21,11,8,10,0,7,29,28,5,55,31,45,62,25,7,23,7,63,14,34,8,16,7,8,81,27,25,40,33,0,0,0
DDD,2014J,593556,11,2,0,1,10,1,14,0,0,12,11,0,38,14,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,593976,3,0,0,12,17,13,22,18,64,41,39,34,23,4,9,0,14,3,9,80,42,23,20,25,51,10,30,5,8,17,1,1,3,11,10,5,13,5,12,0,0,0
DDD,2014J,594033,84,0,97,42,76,126,65,47,85,126,83,30,37,19,10,0,68,8,17,64,31,25,25,19,28,66,0,16,0,9,0,40,59,0,7,0,0,12,104,0,0,0
DDD,2014J,594048,4,3,10,9,31,0,57,9,13,43,19,13,35,5,1,0,8,31,8,71,43,0,10,1,51,13,0,7,6,11,20,25,1,0,16,17,0,60,57,8,2,11
DDD,2014J,594161,85,0,42,0,179,56,43,83,51,25,61,0,17,12,0,36,25,27,15,20,0,21,24,14,43,9,22,5,12,64,8,31,1,25,19,129,20,39,39,1,1,0
DDD,2014J,594950,8,10,0,70,51,10,43,11,59,65,103,30,33,11,6,0,6,18,12,30,52,148,12,56,45,35,92,36,14,0,3,10,29,40,53,42,20,44,155,39,1,0
DDD,2014J,595215,48,4,26,7,60,0,78,2,52,76,36,86,105,9,9,0,55,10,72,48,15,8,60,86,150,18,72,0,38,86,95,49,37,124,90,20,56,140,67,0,0,0
DDD,2014J,595310,50,39,254,556,175,147,85,45,39,89,21,0,48,21,0,7,14,0,7,40,19,15,11,0,62,9,30,50,35,12,20,44,33,77,45,95,24,78,114,0,9,5
DDD,2014J,595741,4,0,0,0,68,38,40,13,2,17,32,3,0,31,0,0,0,0,0,22,12,0,0,0,9,8,4,0,0,0,0,0,43,0,1,0,6,0,52,0,0,0
DDD,2014J,595876,32,8,10,22,16,0,49,12,7,20,20,21,54,12,0,0,0,0,18,9,10,8,8,4,17,10,28,21,0,20,21,5,0,0,1,0,80,126,78,0,0,0
DDD,2014J,595883,1,8,3,117,38,20,98,7,49,111,0,9,79,0,0,8,1,0,18,57,3,7,0,8,41,32,32,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0
DDD,2014J,596322,125,82,61,123,103,202,25,92,114,24,91,24,78,28,34,4,34,66,132,70,79,54,61,13,40,47,42,77,63,43,26,30,50,174,132,135,117,118,134,0,0,0
DDD,2014J,596759,55,0,0,24,132,53,74,88,73,70,94,58,29,20,5,30,70,87,63,34,60,38,138,60,46,63,33,38,63,46,51,43,31,37,79,74,40,21,25,10,0,0
DDD,2014J,597608,15,0,48,102,84,44,91,39,165,73,82,45,76,16,1,22,39,42,46,40,25,8,32,18,10,12,14,15,41,15,39,8,27,22,37,29,11,0,1,0,0,0
DDD,2014J,597786,21,1,1,15,12,102,53,2,65,24,10,52,48,13,0,0,0,0,11,56,116,14,34,137,128,154,30,16,54,80,20,48,58,52,2,49,99,177,89,0,0,0
DDD,2014J,598103,17,3,1,11,12,11,81,39,23,23,16,19,20,4,4,0,16,2,25,2,7,3,28,22,12,1,14,14,2,31,16,10,26,13,18,78,20,38,65,12,1,0
DDD,2014J,598141,79,3,31,52,156,155,114,85,122,107,78,41,94,74,75,10,60,52,56,35,58,60,28,44,78,87,79,33,4,16,55,19,24,34,0,27,79,44,40,5,0,3
DDD,2014J,598303,1,0,8,6,0,5,31,1,0,42,19,0,0,47,1,0,1,1,0,36,6,0,21,11,1,19,5,15,9,0,3,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,599083,19,1,2,212,119,83,71,95,145,77,72,84,26,13,21,12,133,106,75,144,42,41,109,72,133,56,66,52,63,19,63,80,60,15,30,18,65,115,124,2,0,0
DDD,2014J,599837,7,0,12,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,600033,94,42,25,0,266,67,127,183,254,230,116,114,135,169,34,7,53,100,123,68,71,301,182,99,70,76,104,77,96,45,41,68,55,61,33,97,82,123,103,8,10,3
DDD,2014J,601488,2,1,10,21,6,113,57,53,32,33,16,5,8,119,0,3,3,3,0,7,44,0,0,3,9,10,3,0,1,0,0,33,7,0,1,4,8,41,22,0,9,0
DDD,2014J,602029,4,10,38,0,260,223,101,265,222,263,118,198,78,143,74,22,56,111,71,12,46,100,112,200,174,44,60,93,53,49,91,43,51,101,97,113,34,209,131,39,0,0
DDD,2014J,602185,32,7,19,183,86,45,114,24,13,33,32,0,29,37,7,0,23,9,0,28,22,6,21,5,71,10,1,15,23,1,1,45,0,3,1,38,2,30,59,1,5,0
DDD,2014J,602318,19,1,35,310,0,41,69,17,80,21,15,1,48,42,0,12,35,0,4,37,34,0,20,19,44,10,15,26,19,36,33,9,2,1,12,15,23,47,35,0,0,0
DDD,2014J,603224,84,200,348,140,131,204,123,35,109,316,156,128,133,105,4,89,36,20,14,19,49,136,121,31,189,141,252,86,48,34,0,22,85,66,155,78,119,18,597,221,47,26
DDD,2014J,603303,12,20,29,67,35,36,40,23,34,76,16,30,80,64,0,5,7,6,45,51,18,16,10,1,121,1,4,11,0,1,1,92,18,12,0,37,13,58,90,0,0,0
DDD,2014J,603406,1,4,1,22,19,20,11,31,0,6,75,1,35,2,3,0,7,1,6,25,25,16,18,52,1,19,26,8,18,14,6,20,2,25,10,0,26,4,29,2,0,0
DDD,2014J,605488,35,5,15,19,39,14,41,25,81,7,68,11,15,14,3,3,1,0,37,34,23,8,23,10,86,16,47,19,4,1,4,41,30,6,62,24,17,3,36,1,0,1
DDD,2014J,605859,5,2,4,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,605876,86,6,90,111,202,119,86,26,229,264,176,45,89,128,37,27,70,195,115,21,135,129,125,97,65,78,8,11,27,75,45,27,115,88,31,45,0,65,132,18,9,2
DDD,2014J,606757,18,43,32,143,104,0,31,53,35,58,23,72,45,3,13,1,18,31,48,11,36,17,78,22,14,28,19,10,4,3,6,42,17,64,47,25,0,31,12,1,21,0
DDD,2014J,607525,5,3,4,59,75,60,76,73,42,23,34,42,6,18,10,2,12,28,11,31,30,23,54,36,11,8,12,0,12,8,0,1,17,25,52,25,23,5,24,6,1,3
DDD,2014J,607638,13,9,10,56,107,166,27,142,106,19,42,102,83,25,1,10,30,64,17,31,15,41,43,12,12,39,26,0,0,23,1,43,1,15,0,10,60,0,46,0,0,0
DDD,2014J,608746,16,22,54,0,44,11,71,15,21,17,0,16,7,26,9,9,8,4,12,9,7,37,1,1,23,3,0,4,0,6,8,27,9,36,1,8,0,24,4,2,1,0
DDD,2014J,608775,76,38,97,8,60,115,28,40,52,97,114,73,110,71,5,0,89,35,54,43,83,71,27,94,130,76,66,103,85,27,46,57,90,34,88,73,9,111,58,28,2,8
DDD,2014J,608842,12,0,0,26,63,67,80,72,65,143,55,76,50,47,27,0,37,74,37,46,72,79,43,43,55,66,14,34,70,28,12,28,15,22,3,41,30,8,33,0,0,0
DDD,2014J,609245,1,259,20,34,79,64,19,124,90,89,40,52,29,32,7,23,15,22,16,92,39,26,84,54,30,65,48,86,58,13,5,71,55,50,39,4,33,28,59,0,4,0
DDD,2014J,609556,3,3,1,32,51,29,59,53,68,44,68,33,88,21,10,0,32,25,29,14,15,17,59,11,29,20,45,36,20,7,14,34,17,22,17,53,27,89,45,0,0,0
DDD,2014J,610828,5,5,2,22,19,12,56,32,64,83,18,18,109,12,18,0,43,44,65,102,17,4,126,118,104,9,3,0,0,24,25,59,37,0,16,58,0,38,43,0,0,1
DDD,2014J,611159,9,7,5,0,19,32,35,8,63,69,1,2,18,19,9,1,1,1,10,9,13,10,8,4,28,6,14,5,19,18,5,6,1,9,31,10,10,9,0,0,0,0
DDD,2014J,611790,1,1,0,16,9,34,27,16,51,68,47,34,14,3,0,23,35,13,8,53,29,0,4,55,21,4,3,4,0,23,11,49,9,3,11,23,19,4,61,0,0,0
DDD,2014J,612717,28,32,1,156,250,95,23,37,26,71,15,17,135,18,2,0,27,20,36,14,11,7,12,27,4,0,22,53,29,15,0,38,49,72,71,22,0,93,32,0,7,0
DDD,2014J,618989,7,22,6,85,207,270,224,157,343,239,199,209,49,57,0,20,80,140,98,167,81,89,55,58,153,88,69,30,186,57,0,58,48,139,176,69,132,284,255,69,23,5
DDD,2014J,619907,45,4,0,0,60,19,5,4,66,10,21,16,12,10,1,0,1,7,26,15,17,7,5,22,65,2,7,3,0,20,17,5,21,64,0,3,38,55,40,0,0,0
DDD,2014J,621659,23,15,8,0,0,97,29,9,24,22,12,26,8,11,21,0,28,22,21,26,30,18,22,22,0,0,12,11,0,0,23,3,0,0,0,0,0,0,0,0,0,0
DDD,2014J,622555,4,0,0,10,6,29,7,66,24,18,4,20,17,1,0,0,13,17,24,18,0,2,7,56,39,10,9,20,10,22,25,14,0,4,8,7,13,32,7,0,0,0
DDD,2014J,623864,1,2,0,0,5,14,36,8,120,31,7,12,9,1,0,1,2,18,0,34,13,1,4,22,53,20,11,1,26,29,10,8,3,5,3,1,30,0,28,0,0,0
DDD,2014J,623968,110,22,38,107,61,21,57,31,136,411,41,78,105,107,77,0,6,6,52,71,30,94,51,58,12,205,25,54,320,10,18,46,200,89,37,22,26,720,153,16,18,0
DDD,2014J,625467,153,236,745,987,687,279,344,489,419,249,234,202,86,85,109,103,138,157,37,34,100,108,121,89,91,173,78,115,23,56,52,67,32,85,54,50,11,27,164,167,24,3
DDD,2014J,625555,3,0,10,23,26,54,45,71,22,71,24,27,8,5,0,0,19,18,13,29,1,10,29,46,41,8,8,6,16,7,12,40,2,6,5,5,2,8,6,0,0,0
DDD,2014J,626132,13,19,68,67,104,97,187,143,96,114,145,113,82,76,150,53,0,112,195,47,28,54,95,85,86,128,110,203,25,6,68,102,72,263,310,216,134,251,296,85,43,4
DDD,2014J,627097,2,2,1,34,13,9,9,21,20,29,1,4,4,15,0,0,1,5,5,32,1,7,1,0,31,0,0,1,0,0,0,8,31,26,0,1,15,0,30,0,0,0
DDD,2014J,627295,10,3,96,26,23,0,11,26,29,59,73,29,48,11,6,21,61,18,50,10,37,28,97,55,21,41,22,71,23,5,7,20,6,15,103,163,22,8,9,0,0,0
DDD,2014J,627695,4,20,0,12,8,50,2,26,9,39,12,0,15,67,32,0,0,0,6,1,0,55,16,0,2,19,0,74,13,0,0,0,22,0,0,0,0,49,13,0,0,0
DDD,2014J,628390,24,8,24,11,80,111,52,65,58,59,69,53,21,37,0,7,19,150,14,13,20,9,8,62,2,34,7,25,0,41,56,35,45,48,112,65,35,49,53,5,10,0
DDD,2014J,628437,23,0,2,16,3,21,52,29,63,75,66,33,0,20,1,0,4,31,24,143,36,23,9,100,64,45,4,26,22,11,63,51,54,60,51,44,67,116,127,12,0,0
